Timestamp,email,name_stud,gender,age,university,city,monthly_budget,rent,grocery,transportation,personal,misc,ef_knowledge,target_saving,wage_per_hour,tuition_fees_due_date,insurance_due_date,subway,starbucks,tacobell,walmart,notification_preferences
10/29/23 15:38,mark.cummings@gmail.com,Mark Cummings,Female,20,University of Georgia,Athens,882,933,77,43,172,41,No,761,20,12/3/23,11/26/23,Priority 1,Priority 3,Priority 4,Priority 2,SMS text
11/1/23 18:24,kathleen.harrison@gmail.com,Kathleen Harrison,Female,26,University of Notre Dame,Notre Dame,1141,576,70,41,47,78,Yes,1041,15,12/13/23,11/28/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/10/23 0:27,joseph.shaw@gmail.com,Joseph Shaw,Female,21,Duke University,Durham,645,914,63,30,106,58,No,316,12,11/30/23,12/10/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/23/23 4:50,lori.taylor@gmail.com,Lori Taylor,Male,29,Columbia University,New York,657,427,79,52,14,52,Yes,211,12,12/3/23,12/10/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/4/23 3:31,joshua.coleman@gmail.com,Joshua Coleman,Female,19,University of Washington,Seattle,530,496,25,35,152,25,Yes,466,15,12/12/23,12/3/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/8/23 18:37,kevin.decker@gmail.com,Kevin Decker,Female,24,University of Texas at Austin,Austin,700,947,59.7896289,110,125,22,Yes,211,13,12/22/23,12/4/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/9/23 19:03,david.oneill@gmail.com,David Oneill,Female,22,Carnegie Mellon University,Pittsburgh,997,578,43,92,38,59.76972387,No,603.8204427,15,12/4/23,12/24/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/2/23 8:24,jacob.ramsey@gmail.com,Jacob Ramsey,Male,19,University of Southern California (USC),Los Angeles,903,757,78,60.60988201,25,36,Yes,746,13,12/19/23,2/28/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/4/23 20:20,kelly.perez@gmail.com,Kelly Perez,Male,18,University of North Carolina at Chapel Hill (UNC Chapel Hill),Chapel Hill,850,526,99,118,145,59.76972387,Yes,316,16,12/9/23,12/23/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
11/2/23 1:29,denise.lewis@hotmail.com,Denise Lewis,Male,18,Princeton University,Princeton,661,811,60,60.60988201,98.48837784,36,Yes,266,15,12/20/23,2/28/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/9/23 16:14,karen.perez@hotmail.com,Karen Perez,Female,28,Harvard University,Cambridge,1487,676.3312086,36,86,59,64,Yes,1191,17,11/26/23,12/21/23,Priority 1,Priority 2,Priority 3,Priority 4,Email
11/9/23 12:28,laura.miller@hotmail.com,Laura Miller,Female,22,Johns Hopkins University,Baltimore,1313,570,43,111,31,94,No,341,17,1/15/24,12/19/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
10/31/23 4:50,danielle.walker@gmail.com,Danielle Walker,Female,23,University of Texas at Austin,Austin,1004.876908,439,99,93,86,83,Yes,603.8204427,20,1/15/24,11/29/23,Priority 1,Priority 3,Priority 4,Priority 2,Email
10/29/23 13:50,david.clayton@gmail.com,David Clayton,Male,26,University of Illinois at Urbana-Champaign,Urbana and Champaign,568,782,81,71,49,58,Yes,603.8204427,13,12/14/23,12/22/23,Priority 4,Priority 2,Priority 1,Priority 3,SMS text
11/18/23 19:54,miranda.mercado@gmail.com,Miranda Mercado,Male,18,California Institute of Technology (Caltech),Pasadena,1116,676.3312086,74,83,33,40,No,501,13,11/29/23,12/2/23,Priority 4,Priority 3,Priority 2,Priority 1,SMS text
11/15/23 4:45,michelle.cole@gmail.com,Michelle Cole,Male,22,University of Washington,Seattle,974,477,64,116,174,90,Yes,916,13,1/15/24,12/23/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
10/30/23 10:32,nicole.duarte@gmail.com,Nicole Duarte,Female,25,Yale University,New Haven,1491,722,61,119,30,37,No,466,15,11/29/23,2/28/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/20/23 10:07,jeffrey.wilson@gmail.com,Jeffrey Wilson,Male,27,Georgetown University,"Washington, D.C.",769,654,59.7896289,84,105,33,No,603.8204427,19,12/15/23,12/16/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/5/23 5:20,joseph.adams@gmail.com,Joseph Adams,Female,25,Columbia University,New York,1442,651,25,111,131,24,No,521,16,12/7/23,12/22/23,Priority 4,Priority 3,Priority 2,Priority 1,SMS text
10/28/23 19:02,kim.knight@gmail.com,Kim Knight,Female,27,University of Arizona,Tucson,824,361,85,28,153,25,Yes,741,18,12/14/23,11/26/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/7/23 21:00,kristen.stephenson@gmail.com,Kristen Stephenson,Female,30,Rice University,Houston,1278,500,78,18,64,71,No,1136,17,11/30/23,2/28/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/21/23 5:15,amanda.garza@gmail.com,Amanda Garza,Male,18,University of Florida,Gainesville,1004.876908,460,82,111,133,52,No,603.8204427,17,12/13/23,11/28/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
11/9/23 5:45,danny.barrett@gmail.com,Danny Barrett,Male,27,Stanford University,Stanford,675,383,55,2,100,21,Yes,336,13,12/15/23,12/15/23,Priority 1,Priority 4,Priority 2,Priority 3,SMS text
11/2/23 22:40,eric.martinez@hotmail.com,Eric Martinez,Female,29,University of Wisconsin-Madison,Madison,549,807,56,88,171,50,No,351,10,12/7/23,11/25/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/10/23 4:21,paul.cooley@gmail.com,Paul Cooley,Male,25,Brown University,Providence,672,659,56,47,58,37,Yes,666,14,12/14/23,12/14/23,Priority 2,Priority 4,Priority 3,Priority 1,Email
11/11/23 14:37,jacob.knight@gmail.com,Jacob Knight,Male,29,University of Notre Dame,Notre Dame,740,476,70,91,109,34,Yes,556,19,11/29/23,11/27/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/4/23 21:57,ryan.martin@gmail.com,Ryan Martin,Male,29,University of Notre Dame,Notre Dame,683,668,74,88,146,71,No,456,18,12/18/23,12/19/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
11/23/23 18:58,william.garner@hotmail.com,William Garner,Male,22,University of Virginia,Charlottesville,872,415,73,115,56,50,Yes,271,16,12/10/23,12/11/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/21/23 0:49,lisa.nichols@gmail.com,Lisa Nichols,Male,24,Johns Hopkins University,Baltimore,687,716,97,83,138,87,No,271,12,12/16/23,12/1/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/7/23 18:14,bruce.kennedy@gmail.com,Bruce Kennedy,Male,29,Carnegie Mellon University,Pittsburgh,966,518,59.7896289,22,157,69,Yes,476,18,12/9/23,11/25/23,Priority 3,Priority 1,Priority 4,Priority 2,Email
11/13/23 6:26,evelyn.salazar@gmail.com,Evelyn Salazar,Female,23,"University of Michigan, Ann Arbor",Ann Arbor,614,917,98,64,133,89,No,511,18,12/23/23,12/12/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/11/23 5:16,gloria.walsh@gmail.com,Gloria Walsh,Male,26,Emory University,Atlanta,898,675,51,35,50,59.76972387,No,261,18,12/9/23,12/5/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
10/30/23 7:34,jose.rodriguez@gmail.com,Jose Rodriguez,Male,22,University of Georgia,Athens,1444,506,50,44,75,44,Yes,571,11,12/21/23,12/7/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/23/23 2:21,eric.jones@gmail.com,Eric Jones,Female,30,California Institute of Technology (Caltech),Pasadena,1371,783,56,87,117,51,No,896,17,12/10/23,2/28/23,Priority 4,Priority 1,Priority 2,Priority 3,Email
11/18/23 2:36,angela.anderson@yahoo.com,Angela Anderson,Female,29,Vanderbilt University,Nashville,1357,680,76,86,179,59.76972387,Yes,411,17,12/10/23,2/28/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
11/13/23 4:13,michael.smith@gmail.com,Michael Smith,Female,18,University of Illinois at Urbana-Champaign,Urbana and Champaign,1052,528,73,82,129,52,Yes,736,14,1/15/24,12/17/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/7/23 1:03,thomas.white@gmail.com,Thomas White,Male,19,Stanford University,Stanford,1004.876908,921,82,101,174,31,No,603.8204427,18,12/21/23,12/10/23,Priority 4,Priority 2,Priority 1,Priority 3,SMS text
11/4/23 18:29,kelli.brown@gmail.com,Kelli Brown,Male,21,University of Texas at Austin,Austin,599,649,34,98,98.48837784,36,No,596,19,12/20/23,11/28/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/11/23 20:28,randy.bautista@gmail.com,Randy Bautista,Male,21,Johns Hopkins University,Baltimore,1417,864,46,26,181,55,Yes,431,15,11/25/23,11/25/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/6/23 19:47,dorothy.jordan@gmail.com,Dorothy Jordan,Male,19,Massachusetts Institute of Technology (MIT),Cambridge,558,676.3312086,60,63,98.48837784,41,No,401,10,12/2/23,12/21/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/14/23 10:35,laura.jones@gmail.com,Laura Jones,Male,27,San Jose State University,San Jose,1391,878,73,39,101,33,No,666,16,12/24/23,12/7/23,Priority 2,Priority 3,Priority 4,Priority 1,SMS text
11/2/23 4:16,anthony.gregory@gmail.com,Anthony Gregory,Male,21,University of Wisconsin-Madison,Madison,713,834,22,39,166,52,No,256,16,12/16/23,12/15/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
10/31/23 12:30,sarah.campbell@gmail.com,Sarah Campbell,Female,25,University of Arizona,Tucson,1031,518,76,60.60988201,185,44,No,381,19,12/3/23,12/2/23,Priority 1,Priority 4,Priority 2,Priority 3,SMS text
11/23/23 15:56,jennifer.thomas@gmail.com,Jennifer Thomas,Male,29,University of Illinois at Urbana-Champaign,Urbana and Champaign,1004.876908,957,59.7896289,108,150,23,No,603.8204427,15,12/21/23,12/14/23,Priority 4,Priority 2,Priority 1,Priority 3,Email
10/30/23 14:17,william.escobar@gmail.com,William Escobar,Male,29,Johns Hopkins University,Baltimore,1317,915,59,26,155,69,No,511,16,12/18/23,11/25/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/19/23 3:51,robert.smith@gmail.com,Robert Smith,Female,27,University of Notre Dame,Notre Dame,1004.876908,981,70,82,8,73,No,603.8204427,13,12/1/23,12/1/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/11/23 1:49,taylor.cannon@gmail.com,Taylor Cannon,Female,27,University of Washington,Seattle,727,808,59.7896289,19,98.48837784,53,Yes,381,19,12/20/23,12/11/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/2/23 16:27,michelle.jordan@gmail.com,Michelle Jordan,Male,21,"University of Maryland, College Park",College Park,1152,676.3312086,36,75,79,100,Yes,731,10,12/5/23,11/29/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/3/23 17:14,darlene.miller@gmail.com,Darlene Miller,Female,25,University of North Carolina at Chapel Hill (UNC Chapel Hill),Chapel Hill,538,645,20,82,109,26,Yes,381,11,12/3/23,12/3/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
10/29/23 3:46,sarah.nelson@gmail.com,Sarah Nelson,Female,26,"University of California, San Diego (UCSD)",San Diego,722,835,46,2,9,64,No,276,13,12/5/23,2/28/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/5/23 14:32,john.fitzgerald@gmail.com,John Fitzgerald,Female,24,University of Texas at Austin,Austin,1112,511,48,57,33,75,Yes,1041,16,12/12/23,12/14/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
11/12/23 2:18,david.flores@gmail.com,David Flores,Male,21,University of Notre Dame,Notre Dame,1004.876908,960,74,116,61,83,Yes,603.8204427,18,12/24/23,11/29/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/23/23 23:23,laura.turner@gmail.com,Laura Turner,Female,22,Columbia University,New York,1004.876908,590,56,79,62,87,No,603.8204427,10,1/15/24,12/2/23,Priority 1,Priority 3,Priority 2,Priority 4,SMS text
11/22/23 13:24,kimberly.barton@gmail.com,Kimberly Barton,Male,26,University of Georgia,Athens,1004.876908,676.3312086,59.7896289,57,162,60,Yes,603.8204427,10,11/29/23,11/30/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/20/23 21:26,nicholas.gonzalez@gmail.com,Nicholas Gonzalez,Male,19,Ohio State University,Columbus,635,652,37,17,5,85,Yes,521,16,11/27/23,11/28/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/14/23 6:48,henry.davis@gmail.com,Henry Davis,Female,23,Boston University,Boston,1004.876908,698,40,46,170,89,No,603.8204427,11,12/6/23,12/3/23,Priority 4,Priority 3,Priority 1,Priority 2,Email
11/16/23 17:34,arthur.serrano@gmail.com,Arthur Serrano,Female,29,Cornell University,Ithaca,1427,420,92,6,168,90,Yes,1201,13,1/15/24,2/28/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/14/23 12:09,nancy.landry@gmail.com,Nancy Landry,Female,29,University of Washington,Seattle,1170,606,89,60.60988201,179,27,Yes,1101,12,12/17/23,12/22/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/11/23 21:22,bailey.miranda@gmail.com,Bailey Miranda,Female,21,University of Washington,Seattle,1262,387,79,2,32,96,No,421,13,12/15/23,12/10/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
10/29/23 3:52,kathy.patterson@gmail.com,Kathy Patterson,Male,24,Princeton University,Princeton,815,529,92,8,20,29,Yes,571,17,12/9/23,12/3/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/7/23 18:01,daniel.rocha@gmail.com,Daniel Rocha,Male,24,"University of Maryland, College Park",College Park,606,676.3312086,60,51,25,21,No,301,10,1/15/24,12/13/23,Priority 2,Priority 4,Priority 1,Priority 3,SMS text
11/1/23 9:00,chelsea.harris@gmail.com,Chelsea Harris,Male,25,San Jose State University,San Jose,594,676.3312086,52,21,98.48837784,89,No,476,19,12/8/23,12/9/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/5/23 14:38,emily.henson@gmail.com,Emily Henson,Male,21,"University of Maryland, College Park",College Park,927,426,41,47,164,81,No,856,10,11/26/23,12/1/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/22/23 22:48,paul.long@hotmail.com,Paul Long,Female,25,University of Wisconsin-Madison,Madison,1004.876908,581,49,84,119,98,No,603.8204427,11,11/25/23,12/4/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/9/23 20:04,melissa.howard@gmail.com,Melissa Howard,Male,19,Columbia University,New York,1345,975,60,116,16,71,No,1216,12,12/10/23,11/27/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/11/23 6:26,madison.garcia@gmail.com,Madison Garcia,Female,19,Johns Hopkins University,Baltimore,1004.876908,458,81,38,98.48837784,85,Yes,603.8204427,20,12/20/23,2/28/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/14/23 21:47,rebecca.diaz@gmail.com,Rebecca Diaz,Female,19,San Jose State University,San Jose,721,676.3312086,84,2,195,20,No,441,17,12/16/23,2/28/23,Priority 1,Priority 2,Priority 4,Priority 3,Email
11/10/23 15:07,kristin.jensen@gmail.com,Kristin Jensen,Female,25,"University of California, Berkeley (UC Berkeley)",Berkeley,1437,482,20,12,98.48837784,56,Yes,603.8204427,15,1/15/24,12/4/23,Priority 4,Priority 1,Priority 2,Priority 3,Email
11/11/23 8:49,lindsay.brown@gmail.com,Lindsay Brown,Male,26,University of Arizona,Tucson,1004.876908,716,51,60,98.48837784,66,Yes,603.8204427,15,12/15/23,12/1/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/16/23 7:54,jasmine.martinez@gmail.com,Jasmine Martinez,Female,26,Brown University,Providence,801,676.3312086,35,111,66,29,No,771,18,12/20/23,12/3/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/4/23 17:05,cameron.mosley@gmail.com,Cameron Mosley,Male,30,"University of Michigan, Ann Arbor",Ann Arbor,1140,935,53,81,27,63,No,1066,11,11/28/23,12/20/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/19/23 3:35,ashley.mcintyre@gmail.com,Ashley Mcintyre,Male,21,"University of California, Los Angeles (UCLA)",Los Angeles,1432,676.3312086,69,58,131,61,No,456,17,12/4/23,2/28/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
11/15/23 22:34,margaret.dean@hotmail.com,Margaret Dean,Female,19,Cornell University,Ithaca,611,457,72,111,83,77,Yes,586,17,11/30/23,12/19/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
10/29/23 18:35,david.hansen@gmail.com,David Hansen,Female,22,Princeton University,Princeton,1153,637,59.7896289,66,12,41,Yes,291,19,12/17/23,12/7/23,Priority 3,Priority 4,Priority 2,Priority 1,SMS text
11/10/23 1:28,carolyn.fletcher@gmail.com,Carolyn Fletcher,Female,19,University of Texas at Austin,Austin,1241,545,81,74,65,44,No,891,19,11/27/23,11/28/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/15/23 12:00,todd.williams@gmail.com,Todd Williams,Female,18,University of Texas at Austin,Austin,669,676.3312086,41,80,129,76,No,226,12,11/25/23,11/26/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
10/30/23 2:23,rebecca.dominguez@gmail.com,Rebecca Dominguez,Male,25,Emory University,Atlanta,957,915,69,9,152,33,Yes,366,10,12/13/23,12/18/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/8/23 3:49,mary.brown@gmail.com,Mary Brown,Female,19,Northwestern University,Evanston,885,879,59.7896289,48,78,54,No,826,15,12/15/23,11/28/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
10/30/23 0:17,kim.ramos@gmail.com,Kim Ramos,Male,20,Rice University,Houston,830,448,83,105,154,61,No,556,10,12/4/23,12/15/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
10/30/23 13:14,lisa.pittman@gmail.com,Lisa Pittman,Female,20,Rice University,Houston,1475,684,92,15,18,21,No,441,10,12/19/23,12/2/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/13/23 13:05,richard.thomas@gmail.com,Richard Thomas,Female,26,California Institute of Technology (Caltech),Pasadena,640,639,79,8,131,71,Yes,246,19,11/26/23,12/21/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/12/23 8:24,calvin.vance@gmail.com,Calvin Vance,Female,19,Brown University,Providence,1004.876908,548,56,48,122,92,Yes,603.8204427,13,12/15/23,12/12/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/6/23 13:27,lance.walters@gmail.com,Lance Walters,Male,18,New York University (NYU),New York,634,588,92,83,81,57,No,271,18,12/17/23,12/23/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/12/23 21:31,james.salazar@gmail.com,James Salazar,Male,26,California Institute of Technology (Caltech),Pasadena,744,358,27,104,45,49,No,231,16,1/15/24,2/28/23,Priority 1,Priority 4,Priority 2,Priority 3,SMS text
11/9/23 21:06,stephanie.henson@gmail.com,Stephanie Henson,Male,28,Yale University,New Haven,1081,675,88,43,42,79,No,416,10,12/14/23,12/3/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/7/23 9:21,sandra.jackson@gmail.com,Sandra Jackson,Male,28,Carnegie Mellon University,Pittsburgh,1498,397,83,82,21,48,Yes,1026,16,12/16/23,12/17/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/20/23 18:57,steven.peters@gmail.com,Steven Peters,Male,25,University of Georgia,Athens,1004.876908,944,45,60.60988201,59,30,No,603.8204427,17,12/24/23,12/22/23,Priority 3,Priority 1,Priority 4,Priority 2,Email
11/8/23 10:43,elizabeth.park@gmail.com,Elizabeth Park,Female,26,California Institute of Technology (Caltech),Pasadena,1495,714,33,28,98.48837784,31,Yes,571,17,12/3/23,12/21/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/13/23 1:51,angela.lee@gmail.com,Angela Lee,Male,24,California Institute of Technology (Caltech),Pasadena,957,392,87,60,150,83,No,786,13,12/10/23,12/8/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/16/23 21:02,stanley.alexander@gmail.com,Stanley Alexander,Male,26,Rice University,Houston,1316,906,38,58,148,23,Yes,786,17,12/13/23,11/25/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
10/29/23 10:44,patricia.jordan@yahoo.com,Patricia Jordan,Male,19,Yale University,New Haven,585,676.3312086,86,30,80,38,No,306,12,12/10/23,12/7/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/10/23 10:23,susan.johnson@hotmail.com,Susan Johnson,Male,18,San Jose State University,San Jose,785,589,63,111,195,42,Yes,696,17,11/30/23,12/2/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
10/30/23 20:45,carlos.johnson@gmail.com,Carlos Johnson,Female,25,Columbia University,New York,1158,975,53,38,43,84,No,536,14,1/15/24,12/2/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/13/23 18:12,alex.park@yahoo.com,Alex Park,Male,18,Rice University,Houston,1211,462,51,53,137,72,No,606,20,11/30/23,12/15/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/13/23 21:25,joseph.hodges@gmail.com,Joseph Hodges,Male,19,Duke University,Durham,960,373,33,18,106,34,No,701,15,12/1/23,11/26/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
10/30/23 10:31,brandon.phillips@gmail.com,Brandon Phillips,Male,20,University of Illinois at Urbana-Champaign,Urbana and Champaign,1342,876,64,19,168,59.76972387,Yes,401,17,12/23/23,12/7/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/15/23 3:31,eric.lane@gmail.com,Eric Lane,Female,25,Johns Hopkins University,Baltimore,941,511,28,2,104,89,No,301,20,1/15/24,2/28/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/16/23 12:39,mariah.daugherty@gmail.com,Mariah Daugherty,Female,22,University of Florida,Gainesville,911,840,66,64,98.48837784,62,No,451,10,12/22/23,12/20/23,Priority 4,Priority 3,Priority 2,Priority 1,Email
11/9/23 3:41,kara.reed@gmail.com,Kara Reed,Female,21,Rice University,Houston,582,813,66,107,156,97,No,256,15,12/22/23,12/12/23,Priority 1,Priority 4,Priority 2,Priority 3,SMS text
11/14/23 18:48,amy.campbell@gmail.com,Amy Campbell,Male,27,Harvard University,Cambridge,506,676.3312086,59,60.60988201,189,91,Yes,211,18,12/5/23,11/27/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/22/23 16:28,kevin.flores@yahoo.com,Kevin Flores,Female,27,Ohio State University,Columbus,938,676.3312086,25,5,56,83,Yes,326,20,12/19/23,11/29/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/18/23 15:52,robin.gill@hotmail.com,Robin Gill,Female,20,University of Washington,Seattle,1109,649,21,29,72,26,No,891,18,11/25/23,12/9/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/5/23 14:55,jessica.gallegos@gmail.com,Jessica Gallegos,Male,26,Georgetown University,"Washington, D.C.",1135,478,69,30,11,38,No,741,16,12/17/23,12/20/23,Priority 1,Priority 3,Priority 4,Priority 2,Email
11/20/23 11:44,thomas.harmon@gmail.com,Thomas Harmon,Male,24,Harvard University,Cambridge,1231,848,59,75,98.48837784,51,No,721,12,12/4/23,2/28/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/1/23 19:29,stephen.hamilton@gmail.com,Stephen Hamilton,Male,23,California Institute of Technology (Caltech),Pasadena,1401,624,78,109,86,69,Yes,461,15,12/17/23,2/28/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
10/31/23 11:07,brian.banks@gmail.com,Brian Banks,Female,21,Duke University,Durham,1432,424,59.7896289,105,175,40,No,1356,15,1/15/24,12/2/23,Priority 2,Priority 3,Priority 4,Priority 1,SMS text
11/14/23 2:47,jorge.long@gmail.com,Jorge Long,Female,21,Stanford University,Stanford,836,736,59.7896289,102,109,30,Yes,436,10,12/19/23,12/17/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/10/23 19:18,rebecca.rice@gmail.com,Rebecca Rice,Male,30,University of Chicago,Chicago,1004.876908,676.3312086,95,96,188,59.76972387,Yes,603.8204427,17,1/15/24,11/29/23,Priority 1,Priority 2,Priority 3,Priority 4,Email
11/16/23 3:45,nicole.manning@gmail.com,Nicole Manning,Female,26,Brown University,Providence,528,676.3312086,23,59,13,91,Yes,456,13,11/27/23,12/19/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/3/23 15:54,amy.hicks@gmail.com,Amy Hicks,Female,22,Vanderbilt University,Nashville,1004.876908,532,97,81,166,54,No,603.8204427,19,12/10/23,12/3/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
10/31/23 7:12,alexandra.barnett@gmail.com,Alexandra Barnett,Female,23,University of Chicago,Chicago,1412,654,70,0,79,88,Yes,566,10,12/9/23,12/22/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
10/30/23 19:32,marc.murray@gmail.com,Marc Murray,Female,28,University of Wisconsin-Madison,Madison,994,963,27,118,89,41,No,581,12,12/21/23,12/1/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/9/23 18:51,heather.king@gmail.com,Heather King,Male,24,"University of California, Berkeley (UC Berkeley)",Berkeley,942,704,59.7896289,8,28,38,No,603.8204427,18,12/19/23,2/28/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
11/21/23 10:12,rachel.benitez@gmail.com,Rachel Benitez,Female,28,Washington University in St. Louis,St. Louis,1299,687,40,26,19,59.76972387,No,266,13,12/8/23,2/28/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/23/23 1:39,amanda.clark@gmail.com,Amanda Clark,Female,25,University of Arizona,Tucson,854,452,32,60.60988201,88,50,No,603.8204427,18,12/3/23,11/27/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/16/23 7:26,charles.dunn@gmail.com,Charles Dunn,Female,30,Emory University,Atlanta,1004.876908,670,35,60.60988201,137,73,Yes,603.8204427,20,12/24/23,12/11/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
11/22/23 13:36,sharon.marsh@gmail.com,Sharon Marsh,Male,30,University of Notre Dame,Notre Dame,1295,817,42,120,34,100,No,1286,12,12/24/23,11/26/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/12/23 9:33,patricia.willis@gmail.com,Patricia Willis,Male,30,Johns Hopkins University,Baltimore,1092,353,75,28,8,26,Yes,611,20,12/3/23,12/22/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/15/23 1:53,gabriella.thomas@gmail.com,Gabriella Thomas,Male,29,University of Illinois at Urbana-Champaign,Urbana and Champaign,1295,783,40,48,73,81,Yes,681,10,11/28/23,2/28/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/22/23 17:18,michelle.hall@gmail.com,Michelle Hall,Male,18,University of Arizona,Tucson,1245,913,59.7896289,111,167,34,Yes,671,11,12/23/23,2/28/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/9/23 2:46,edwin.hamilton@yahoo.com,Edwin Hamilton,Male,19,University of Arizona,Tucson,979,763,90,104,63,66,No,886,17,1/15/24,11/25/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/4/23 20:45,vincent.robertson@gmail.com,Vincent Robertson,Female,18,Stanford University,Stanford,644,876,84,95,51,36,No,603.8204427,20,12/24/23,12/1/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
